vader_compound,Roberta Negative,Roberta Neutral,Roberta Positive,ID,Star Rating,Review Source,Comment,Ease of Doing Business,Title
0.5574,0.02831294573843479,0.8774710893630981,0.09421592205762863,9246899,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,The only thing I'd like to update is the creation of filters of data coming into MAP/CRM.,,Actionable Intent Data
0.9267,0.4068758487701416,0.49963292479515076,0.09349120408296585,7062945,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"There's not that much to dislike. However, there are a few navigational things that could be improved a bit when signed in - but that's usually because I forget where they are. 

The second thing might be that getting the credit card receipt is a bit complicated when you buy buyer incentive credits from Amazon. We have to go through our rep. to get it. That would be nice to get automatically sent to us. 
But I believe they are working on fixing some of this.",,Great platform for B2b reviews and buyer incentive data
0.0,0.10437439382076263,0.8024041056632996,0.09322149306535721,329787,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"We don't see a lot of people actually request a demo from our G2 profile page, but that is not unexpected.  ",,Helps us drive revenue
0.0,0.22558966279029846,0.6812390089035034,0.09317135810852051,5284251,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","It can be pricey, so let's see what it delivers.",,Review Sites are improved with their People
0.0,0.020272353664040565,0.8876148462295532,0.09211282432079315,366147,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Transparency of customer feedback to public channels. ,7.0,Essential Part of our Marketing Mix
0.8937,0.09766917675733566,0.8110060095787048,0.09132489562034607,7072685,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Nothing really. 

In the beginning, it's a bit confusing to understand what's exactly included in each plan if you're unfamiliar with the names of the platform's features (as there're many of them). It's not a disadvantage, as your managers will eventually walk you through them. But I would recommend that all who think about using G2 on a pro level invest a bit of their time learning what's in the admin panel to ensure better understanding from the beginning.",7.0,G2 exceeds all expectations!
0.3182,0.028736617416143417,0.8803096413612366,0.09095372259616852,8578792,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Ability to integrate with cams for intent data,7.0,G2 intent is excellent!
0.2023,0.20128467679023743,0.7077704071998596,0.09094497561454773,3758942,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"It does cost a significant amount for each individual profile. If the profiles were less expensive, we would be able to add all of our products to the site. ",7.0,Bringing transparency and ease to our buyers
0.34,0.22270148992538452,0.6900938749313354,0.08720456063747406,7108353,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Categorisation can be tricky – there's a sense in which much larger organisations see the benefit of their impact in other areas of business reflected in use cases where they have only minimal (if any notable) presence.,,"Great onboarding and support, and lots of value to be found within the platform."
0.0,0.096614308655262,0.8162784576416016,0.08710730075836182,7076101,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Pas de vrais inconvénients à relever pour le moment.,7.0,Great review platform!
0.1901,0.129609152674675,0.7833044528961182,0.08708634227514267,884266,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"Nothing major comes to mind. 

Would like to be able to select more than one ""owner"" of the product admin, so appropriate people can get notified of new reviews. There is a workaround to this that we have figured out but the notifications get sent to a personal email address that is tied to LinkedIn account, instead of work email account which would be preferred. ",7.0,Valuable Tool to Support Sales Efforts
0.5499,0.16138535737991333,0.7522373199462891,0.08637732267379761,9175382,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"I believe the limitation is due to privacy considerations, but contact-level targeting/insights would be preferable to account-level/company lists. There are only 3 levels of Buying Activity and Intent, it would be nice to be able to customize that further, i.e. ""X visits to our page during the time frame"", or ""visited at least Y number of product profiles in the category""",,Target in-market audiences w/ automatic LinkedIn integration
0.0,0.18503819406032562,0.7289322018623352,0.086029551923275,7164670,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Getting recognized on G2 as a small company can be difficult. There's a big emphasis on the number of new reviews per quarter, and you have to reach a certain amount to be included in their reports.",7.0,We love working with G2!
0.705,0.3668941259384155,0.5474512577056885,0.08565464615821838,309559,4.5,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"I wish the average/total score would be updated more frequently. It looks like I have gotten a lot of 4.5 and mostly 5 star ratings, but it hasn't moved in like 9 months or so. It used to move more frequently at the beginning when we first drove traffic to the site, when I first started.",,G2 Crowd Has Great New Functionalities
0.7178,0.18619674444198608,0.7298827171325684,0.08392050862312317,636315,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Some of the more advanced offerings pitched to us at different times were not fully baked and required manual integrations to have them set up. Also, I think customers can benefit from finer filtering criteria and better validation of contact info in the lead generation offerings (for instance, occasionally last names or phone numbers are incomplete or missing from leads that get passed to us).",,Great marketing intelligence platform that's growing fast
0.4019,0.22695668041706085,0.6894699931144714,0.08357325196266174,7097274,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I wish there was room for more context from the leads.,,Use for sales leads
0.3382,0.47311946749687195,0.4436292350292206,0.08325128257274628,9181846,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"There isn't much I disklike about G2's Marketing Solutions. I would like to be able to pick a few more categories that our product could fall into, but that is about it!",,G2 - Our #1 vehicle for customer testimonials & social proof.
0.3182,0.04531644284725189,0.8717508912086487,0.08293268084526062,749930,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",Ability to target companies by annual revenue.,,Higher quality leads with specific analysis on the competition
0.6597,0.35705429315567017,0.5612467527389526,0.08169899135828018,573859,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"I wish there were more options  that we can do to our profile ourselves without having to log a ticket with Support. It would also be preferable if I can respond to reviews as Planday, instead of as my personal LinkedIn profile. As such, I can only comment. This should be changed.",6.0,"Helpful setup, see potential for a new lead gen channel"
0.0,0.028482796624302864,0.8902517557144165,0.08126550167798996,7250148,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,The widgets are given for multiple purposes,7.0,G2 - A powerful tool
0.0,0.036465682089328766,0.8830264210700989,0.08050785958766937,4661548,2.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,The Terminus integration and complexity of the Salesforce integration,,Lots of capabilities tough implementation
0.4781,0.4278041422367096,0.49375638365745544,0.07843948900699615,613314,4.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Our business goal is to drive traffic externally and we haven't seen any significant success yet in comparison to other tools.,7.0,Great support and platform
-0.3818,0.36557522416114807,0.556020200252533,0.07840457558631897,7250291,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I haven't come across anything to dislike.,,A great platform with really great support
-0.0516,0.08869417011737823,0.8331320881843567,0.07817377895116806,572892,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"We wish there was a way that we could block analytics coming from our IP addresses, so as to differentiate visitor traffic from our team monitoring and updating the pages.",,Great to work with!
0.528,0.18873098492622375,0.7333683371543884,0.07790064811706543,7075907,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Some of the reports weren't 100% clear to me, but our dedicated CSM quickly returned to us with clarifications.",,Helpful and dedicated Customer Success Manager!
0.0987,0.44544970989227295,0.4773867726325989,0.07716348022222519,7146882,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"So far there's not much I dislike about it. Occasionally, a review takes longer to approve. It's also tricky to find out who left a review if it's marked anonymous even if we invited specific customers to leave a review for us.",,Simply the best tool for SaaS business
0.471,0.33083873987197876,0.5920495390892029,0.07711178064346313,6889183,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Our position on the grid isn't necessarily 100% accurate, but that's not entirely a G2 issue. Other than that, there's not much to dislike!",,Highly recommend G2 Marketing Solutions!
0.0,0.13619020581245422,0.7868919372558594,0.07691790908575058,342331,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"We can't use our own form, which is not a deal breaker.",7.0,A good platform review platform
-0.7111,0.4391641616821289,0.4840829074382782,0.0767529234290123,7187666,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I wouldn't say there are any significant downsides - perhaps, we are using just a fraction of the tools available to us heavily, but that's more of a problem on our end rather than the tools being confusing or way too complicated.",,Great booster for any company's marketing efforts!
0.6369,0.27788031101226807,0.6454929709434509,0.0766267403960228,9144777,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"For companies with a large product ecosystem, you may experience limitations with how much you can do across multiple product pages (depending on your subscription). G2 Categories don't always align 1:1 with the products we offer, which can sometimes poorly position us against other companies within the category. As more unique AI products and tools emerge, I'd love to see G2 keep pace with corresponding categories.",,Turnkey tools
0.7239,0.3253476023674011,0.5984365344047546,0.07621584832668304,575567,4.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",Lack of permissioning options. It would be nice to be able to authorize certain members of our management and support teams to respond to reviews without giving them access to all of the admin dashboard. It would be nice if we also had the option to respond as the company instead of individuals. ,6.0,Patient and valued partner
0.0,0.17810817062854767,0.7461949586868286,0.07569687813520432,644918,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,I don't have much to this time. We have been on the platform for few weeks only. ,7.0,Great team and clean process!
0.6908,0.17017893493175507,0.7547710537910461,0.07505003362894058,7064728,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The only thing I would highlight is there were a few issues with incentives being reimbursed to customers on our campain first time round, although this was a small number and was resolved by the team at G2",,Great Platform and Even Better Support
-0.2325,0.25851547718048096,0.6668820977210999,0.07460238039493561,7067047,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"One thing that I would like to see is a breakdown of how G2 scores and ranks the solutions on the platform. I understand, however, that this might lead to some people exploiting the system and so it not a huge deal.",,Great Customer Success Team
0.0,0.2037835717201233,0.7217345237731934,0.07448185980319977,756422,3.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,The effectiveness for services. The areas of the profile are not for services...,4.0,"Good platform, great support, not adapted for every services. "
0.6579,0.7257325649261475,0.2005133330821991,0.07375412434339523,415865,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"I'm not too keen on the reporting tools available at the moment. It's hard to get key word searches and sentiment analysis so we can be more responsive as a company. HOWEVER, G2Crowd's research team is awesome and they have confirmed that these features are coming on the roadmap.",6.0,Go To Reference Site
0.0,0.03409528732299805,0.8923376202583313,0.07356706261634827,2879335,3.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,﻿- Dados de intenção do comprador Pedi ao nosso CSM Kylie para nos ajudar a encontrar algumas informações que estávamos procurando e ela foi além para obter isso para nós Nosso especialista em integração e gerente de contas estão sempre prontos para responder e responder a todas as nossas perguntas. Disposto a fazer algum trabalho de perna para nós sempre que necessário eu faço um monte de perguntas e tendem a ser um pouco de uma roda estridente,,﻿Usando G2crowd por 1 ano agora
0.8176,0.26816707849502563,0.6592038869857788,0.07262907922267914,4469517,4.5,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"Their reporting needs improvement. G2 had a helpful ROI tool. It synced with Salesforce and would map buyer intent to your opportunities to know whether G2 buyer intent happened on an opp before or during an opp (lead gen vs influence). Unfortunately, they pulled this tool to re-tool it. For now, it's hard to truly measure the impact of G2 buyer intent (without the right resources on your end to configure Salesforce and the G2 SFDC connector to make pull off the same or similar ROI reporting). Review collected by and hosted on G2.com.",7.0,One of the best business software review sites around
0.4019,0.21788039803504944,0.7100217342376709,0.07209787517786026,1685465,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",I wish there were more information about WHO is looking.,,Buying signals for personal targeting.
0.9655,0.2465118020772934,0.6822953224182129,0.07119285315275192,7296379,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"If a user does not mention his name while sharing a bad review, you can send a notification, but you won't know the reviewer. In order to improve ourselves, we prefer to reach out to the reviewer directly and have a clear plan with him. In case we know the reviewer, it is straightforward for us to contact and apply a quick mitigation plan.
You can't generate the personal link and follow the incoming reviews per CSM.
For this, we have a great CSM, Jatin Chaudhari, that is doing a great job setting up the scheduled reports.",7.0,G2 is a great platform to collect reviews! Our CSM is great!!!
0.5574,0.1623896062374115,0.7671177387237549,0.07049258798360825,4658868,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Content licenses are required for every category your solution falls within, which can be cost-prohibitive if you have a solution that falls within many categories",,A fantastic platform that serves many use cases!
0.6369,0.3856910169124603,0.5443548560142517,0.06995412707328796,297426,4.5,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,The only drawback I currently have would be the low volume. I am working with the reps to find a solution to help us increase our volume. ,,G2 Crowd drives high quality leads
-0.1232,0.4358922243118286,0.4948079586029053,0.06929988414049149,1960560,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","As with any young company, there have been minor tech hiccups along the way. Nothing that required a huge undertaking, but just a little patience for the growing pains. Many pricing tiers for data and content can be mystifying as well.",7.0,Great Service for Reviews & More
0.0,0.27488744258880615,0.6560027599334717,0.06910976022481918,7263668,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,There is quite a bit of overhead in managing and running all the programs and profiles,,G2 is providing a set of tolls that provide value to the business bottom line
-0.2728,0.48386049270629883,0.4473031163215637,0.06883643567562103,7169142,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"The online site has a ton of helpful information, but the menu navigation names and sub-menus are not always the easiest to navigate. I log in often, and sometimes, it still takes a bit to remember where to go to find exactly what I need.",,An amazing review partner!
0.296,0.06448549032211304,0.8669137954711914,0.06860074400901794,7771382,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"prospect tracking, web hooks, buyer intent",,pure explanation
0.0,0.0458889864385128,0.8855969309806824,0.06851398199796677,7771382,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,based on company base we are able to target people on linkedin not on individual base,,pure explanation
0.7351,0.6657126545906067,0.2659395933151245,0.06834772229194641,573859,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"My team has been reduced in half in a month, so the time I had available to dedicate to this was limited and I was really concerned about this. But Kristina was great and patient in understanding my concerns and addressing them quickly, making the setup process go smoothly and quickly.",6.0,"Helpful setup, see potential for a new lead gen channel"
0.1779,0.06413697451353073,0.867546558380127,0.06831645965576172,7145951,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"custom reports, competitive analysis, intent data",7.0,its not cheap but its mandatory in SaaS
-0.3818,0.42479878664016724,0.5078434348106384,0.06735777109861374,7250148,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I don't have something to dislike in G2.,7.0,G2 - A powerful tool
0.2732,0.03638434410095215,0.8962777853012085,0.06733791530132294,276255,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","Tells you what categories a company falls into, who they're competitors are, and what it's strengths/weaknesses are in the market place by way of customer reviews as well as their own analysis.",,Valuable Resource for Sales
0.2924,0.5879769921302795,0.34511756896972656,0.06690545380115509,547329,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,There is really nothing I can say I dislike at the moment. ,7.0,Great Experience and Exposure
0.2023,0.2510775625705719,0.68320232629776,0.06572018563747406,4141337,4.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,It's hard to accurately determine the ROI of investing in the platform up front through the team does have a lot of comparable test data to share.,7.0,Shows a great deal of promise as a new marketing channel for B2B SaaS
-0.3818,0.6813097596168518,0.25372156500816345,0.06496863812208176,7202206,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I can't think of anything I dislike at this moment.,,Great tool for every aspect of a business
0.3182,0.02732318639755249,0.9085610508918762,0.06411568820476532,665413,3.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Control over my profile and the ability to put custom marketing and branded content on our page,7.0,Good Platform for the Right Audience
0.4019,0.40979859232902527,0.5261965394020081,0.06400489062070847,3520374,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","I wish there were more categories. The category we're in is too broad, we have several vendors who have very different offerings and actually a few clients who show up as competitors.",7.0,Deepest Funnel Intent on the Market
0.34,0.42513754963874817,0.5123365521430969,0.06252585351467133,7771175,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"There's nothing in our relationship with G2 that I would describe as unhelpful or counter-productive. It's fair to say that we had to invest some time adapting standardized G2 processes to our business, given specifics like our deal sizes, sales cycle, internal capacity etc. but they always met us in the middle with this.",,G2 is a great framework
0.0,0.05367322266101837,0.8838128447532654,0.06251396983861923,2879335,3.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"﻿Nada da minha experiência Às vezes, o algoritmo priorizará revisões que não são recentes nem mais úteis, porque são verificadas ou demoradas, mas não levam em consideração o contexto O processo de empurrar as contas do G2Crowd para uma campanha de publicidade automatizada via social e canais programáticos são feitos com arquivos CSV, mas é solucionável usando Zapier Como alguém sendo incorporado, pode haver mais clareza com os preços e o que você ganha com esse preço",,﻿Usando G2crowd por 1 ano agora
0.4588,0.18073152005672455,0.7572417855262756,0.06202664598822594,7132388,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.","I would think of the value of the discussions section. From the vendor's perspective, you have to check if there are no new questions constantly. Also, sometimes the categories don't match the software ideally (tools in the category are not competitors and have just one overlapping feature).",,Great platform for Software business
0.5729,0.2872817814350128,0.6511470675468445,0.061571162194013596,7150345,3.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"It's not one size fits all, and even though the g2 matrix has been developed in such a way that no matter where you are in the grid it is viewed as a 'positive' however this is not the case externally as all SaaS services would like to be in the leader quadrant if not the no. 1 spot. The challenge is that if your SaaS service is a niche product offering or a service that is expertise focused it can be extremely difficult to maintain and climb this 'ladder' effectively especially when past reviews are discounted negatively, despite the users and companies still actively using one's product.",5.0,"Great Affiliate Marketing Tool, Questionable Ranking Methodology"
0.7462,0.7204186320304871,0.21814465522766113,0.06143677234649658,7058805,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"There isn't much I can say I dislike about G2. It is an expensive service, but the service you get really makes it value for money, so while I would like it to be cheaper, it isn't because I think its over-priced.",7.0,Great experience with G2!
0.1531,0.5587336421012878,0.3808296322822571,0.060436706990003586,7250570,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"I can't really think of anything, a solid platform all round.",,Friendly guys and an easy to use platform
0.7964,0.5259953737258911,0.4139520823955536,0.06005261838436127,7790878,4.5,This review was generated through an in-app integration or from one of G2's partnership integrations. This reviewer was not provided any incentive by G2 for completing this review.,Nothing much but only the portal dashboards were little slow in loading becaus of the other pages would recommend G2 to get better graphical pages along with all the required designs,,Good to get knowledgeable on all the products
0.0,0.2129804641008377,0.727020800113678,0.05999866873025894,8106901,5.0,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",I think G2 is yet to cover so many softwares available in the market which are not so known to people.,,Most trusted platform offering valuable insights and feedbacks for great softwares
-0.9344,0.4211105704307556,0.5192672610282898,0.05962212011218071,4705629,2.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Their algorithm is very misleading. The first month we used G2, we were in the leaderboard quadrant as a top 3 solution. We did a big promotion with our top 3 standing that went out to customers and future buyers. After this campaign promoting our G2 standing, our marketing manager realized that G2 had tagged us with the wrong employee count, so we contacted them to fix it. After G2 corrected the employee count, we moved to the lowest ranking offering (down 6 spots) with no other change than our number of employees. G2 met with us to review this error and didn't provide any clarity except that their algorithm emphasizes better scores for larger companies. This logic seems ridiculous because if a company is large, it doesn't mean that the specific product reviewed is superior to a smaller company. Often, smaller companies have superior products because it's their primary focus. G2 promised to get back to us to solve this mistake, but we haven't heard back from them in weeks. We've found the experience with G2 to be very disappointing and borderline dishonest. I'm not hopeful that we'll hear back from them. We've discontinued all promotions of our profile on G2.",,"Big promises, poor delivery"
0.765,0.622162401676178,0.318577378988266,0.05926021933555603,7064784,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"The pricing is a bit steep, especially for the intent data. While the data is excellent, there isn't the full functionality in the platform or integrations to make it easy to make the most of it.",,Excellent platform and great support
-0.078,0.1618300825357437,0.7789201140403748,0.059249766170978546,9162053,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"Not easy to see all companies who feature in a higher position than us in the category league tables in the portal unless we're 5th or higher (eg where we're ranked 8th, I can see the top 4 ranked companies followed by us, but not who's 5th-7th)",7.0,Easy way to ask your customers what they think
0.296,0.46135640144348145,0.47972020506858826,0.05892346054315567,604995,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Sometimes the backend would miss saving changes or not show updates. More detailed analytics would be helpful.,6.0,Smooth and simple setup
-0.5122,0.5149661302566528,0.4263085722923279,0.058725275099277496,747710,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,No specific things that I don't like about G2.,7.0,G2 Crowd Review Platform
0.2732,0.3504992723464966,0.5912110805511475,0.05828961730003357,7146576,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Pricing for premium packages is high, no free trials.",,"Go for it, it is a must asset."
0.9175,0.5770706534385681,0.3648075461387634,0.05812184885144234,9148570,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"The simpleness of the questions makes it easy to source higher quanitity of reviews, but the quality of feedback we receive is often less than ideal. We'd love to get more in-depth review responses from our customers.",,Partnering with G2 helps us elevate our brand!
0.5423,0.4476528465747833,0.49431467056274414,0.05803246423602104,617139,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,Feedback from some of our customers was that they struggled to redeem their vouchers. I think G2 can work a bit of this to make it easier to redeem the rewards.,5.0,G2 is a great platform for B2B Reviews
-0.432,0.32614004611968994,0.6169936060905457,0.0568663515150547,67896,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"There aren't enough people open to reviewing products without an incentive. I still think that reviewers are honest and unbiased, but the volume is still much lower than you'd expect. 

It is costly, but we saw an ROI within weeks of launching our paid subscription with closing a relatively large deal through a lead that came in via G2Crowd. ",6.0,Recommended for gaining visibility in B2B Marketing efforts 
-0.5106,0.3866916000843048,0.5566533207893372,0.05665506049990654,7074942,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,I don't think we had any serious troubles while running our campaign.,,Great experience and stellar account managers
0.8442,0.31748470664024353,0.6259075403213501,0.056607794016599655,9160324,4.5,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,"The review approval process is a bit rigid. I'd appreciate the ability to review/approve/dispute reviews on our end, like we have with some other peer insight platforms.",6.0,Great tool for customer insights
0.1531,0.45129725337028503,0.49242594838142395,0.056276775896549225,381519,4.5,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"There are sometimes some bugs on the admin side that prevent me from updating certain things right away, but those issues get addressed quickly by the G2 Crowd team.",7.0,Great customer review platform for businesses
0.9134,0.3907264769077301,0.5533004403114319,0.05597313866019249,616298,4.5,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,"The platform lacks multi-language support and is too much USA oriented. Software market is global and even when most of activities are ok being in English, there are a lot of reviewers out there that feel more comfortable writing something as personal as a review in their own language. On the other hand, G2 Crowd is struggling to get on the top (if it hasn't already) of the Software Review credibility and reputation score table. They do effords commuincating their platform to the USA market and USA software consumers, that efford would be welcome in other languages and countries too.",7.0,"Great team, premium service"
0.4404,0.4514505863189697,0.4927864968776703,0.05576292425394058,7083920,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,"Product-wise there is nothing I would look to improve at this time. Cost however, is always a factor in our decisions and G2 has a premium offering.",,G2 Helps Our Company Close Enterprise Deals
0.743,0.5315776467323303,0.41274118423461914,0.05568119138479233,7092514,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,It sometimes gets hard to increase our usability in everything the platform offers. I would like to have a more precise onboarding to understand the features better.,,G2 is the most reliable and trustworthy platform for reviews
0.0,0.030765928328037262,0.913630485534668,0.05560360848903656,3715345,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,"Buyer Intent Data, User Generated Content, and Product Feedback"
0.0,0.030765928328037262,0.913630485534668,0.05560360848903656,3715345,4.5,"Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.",,,"Buyer Intent Data, User Generated Content, and Product Feedback"
0.0,0.17915043234825134,0.7657520771026611,0.05509748309850693,7095107,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Sometimes it takes a little while for us to get our reviews reviewed.,,G2 helps us with our A-game 🏆
-0.101,0.3567805588245392,0.5882636904716492,0.05495576560497284,7063369,4.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Collecting review requires substantial effort as it is quite demanding on the customers.,,Full featured review platform
-0.3818,0.4168834984302521,0.5285394191741943,0.0545770600438118,1968850,5.0,Invitation from a seller or affiliate. This reviewer was offered a nominal incentive as thanks for completing this review.,We have not found anything that we dislike,,Great resource; Wonderful team
-0.3384,0.6000020503997803,0.3454272747039795,0.05457071587443352,302708,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,"There really is not much if anything that I dislike about G2 Crowd. Naturally, as the company has grown, so has their pricing which can make budgeting and forecasting harder. I do also wish there were additional ways for Certify to generate more leads out of the system but I also understand this isn't their core solution offering. ",7.0,"If you aren't working with G2 Crowd, you should be!"
0.509,0.5856477618217468,0.3598840534687042,0.05446821451187134,4095789,5.0,Invitation from a seller or affiliate. This reviewer was not provided any incentive by G2 for completing this review.,That we didn't get on G2 last year! Do not have anything negative to say.,,Implementation Review
-0.6077,0.44354745745658875,0.5020706653594971,0.05438190698623657,7262328,5.0,G2 Gives Campaign. This reviewer was offered a donation to a charitable cause in their name as thanks for completing this review.,Not really have anything negative so far.,7.0,Great experience so far
0.5719,0.08881466835737228,0.8572422862052917,0.05394309386610985,9156674,4.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,Ability to highlight reviews based on filtered criteria,,Lots of options
0.0,0.4976051151752472,0.44853365421295166,0.05386122316122055,4978067,5.0,Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.,There is a lot on the screen sometimes which makes it a little overwhelming sometimes.,7.0,Easy to Use
